,subject,group,trial,img,estX,estY,rt,scaledX,scaledY,baseAngle,baseLen,sideLen,height,leftX,leftY,rightX,rightY,topX,topY
3748,24,2,123,14,114.0999755859375,110.0,1144.0,0.4003507915296053,1.1403508771929824,66,1.0,1.2292966677871193,1.1230183869521082,0.0,0,1.0,0,0.5,1.1230183869521082
3749,24,2,124,1,143.0999755859375,412.0,1503.0,0.5021051774945176,0.08070175438596491,51,0.1,0.07945078645328747,0.06174485782675256,0.45,0,0.55,0,0.5,0.06174485782675256
3750,24,2,125,5,146.0999755859375,342.0,1575.0,0.5126314932839913,0.3263157894736842,66,0.25,0.30732416694677983,0.28075459673802705,0.375,0,0.625,0,0.5,0.28075459673802705
3751,24,2,126,11,140.0999755859375,240.0,1103.0,0.49157886170504383,0.6842105263157895,66,0.75,0.9219725008403394,0.8422637902140812,0.125,0,0.875,0,0.5,0.8422637902140812
3752,24,2,127,14,144.0999755859375,54.0,1560.0,0.5056139494243421,1.3368421052631578,66,1.0,1.2292966677871193,1.1230183869521082,0.0,0,1.0,0,0.5,1.1230183869521082
3753,24,2,128,2,141.0999755859375,408.0,2295.0,0.4950876336348684,0.09473684210526316,66,0.1,0.12292966677871194,0.11230183869521082,0.45,0,0.55,0,0.5,0.11230183869521082
3754,24,2,129,12,154.0999755859375,372.0,2307.0,0.5407016687225877,0.22105263157894736,36,1.0,0.6180339887498948,0.3632712640026804,0.0,0,1.0,0,0.5,0.3632712640026804
3755,24,2,130,12,138.0999755859375,370.0,1679.0,0.48456131784539475,0.22807017543859648,36,1.0,0.6180339887498948,0.3632712640026804,0.0,0,1.0,0,0.5,0.3632712640026804
3756,24,2,131,0,143.0999755859375,420.0,1143.0,0.5021051774945176,0.05263157894736842,36,0.1,0.061803398874989486,0.03632712640026804,0.45,0,0.55,0,0.5,0.03632712640026804
3757,24,2,132,14,135.0999755859375,35.0,3063.0,0.47403500205592103,1.4035087719298245,66,1.0,1.2292966677871193,1.1230183869521082,0.0,0,1.0,0,0.5,1.1230183869521082
3758,24,2,133,7,144.0999755859375,328.0,2071.0,0.5056139494243421,0.37543859649122807,51,0.5,0.39725393226643735,0.3087242891337628,0.25,0,0.75,0,0.5,0.3087242891337628
3759,24,2,134,1,142.0999755859375,413.0,1280.0,0.498596405564693,0.07719298245614035,51,0.1,0.07945078645328747,0.06174485782675256,0.45,0,0.55,0,0.5,0.06174485782675256
3760,24,2,135,2,142.0999755859375,390.0,1159.0,0.498596405564693,0.15789473684210525,66,0.1,0.12292966677871194,0.11230183869521082,0.45,0,0.55,0,0.5,0.11230183869521082
3761,24,2,136,4,139.0999755859375,384.0,1207.0,0.4880700897752193,0.17894736842105263,51,0.25,0.19862696613321867,0.1543621445668814,0.375,0,0.625,0,0.5,0.1543621445668814
3762,24,2,137,2,140.0999755859375,392.0,1119.0,0.49157886170504383,0.15087719298245614,66,0.1,0.12292966677871194,0.11230183869521082,0.45,0,0.55,0,0.5,0.11230183869521082
3763,24,2,138,6,141.0999755859375,406.0,1248.0,0.4950876336348684,0.10175438596491228,36,0.5,0.3090169943749474,0.1816356320013402,0.25,0,0.75,0,0.5,0.1816356320013402
3764,24,2,139,7,140.0999755859375,347.0,1407.0,0.49157886170504383,0.3087719298245614,51,0.5,0.39725393226643735,0.3087242891337628,0.25,0,0.75,0,0.5,0.3087242891337628
3765,24,2,140,10,144.0999755859375,315.0,1056.0,0.5056139494243421,0.42105263157894735,51,0.75,0.595880898399656,0.4630864337006442,0.125,0,0.875,0,0.5,0.4630864337006442
3766,24,2,141,4,144.0999755859375,381.0,1240.0,0.5056139494243421,0.18947368421052632,51,0.25,0.19862696613321867,0.1543621445668814,0.375,0,0.625,0,0.5,0.1543621445668814
3767,24,2,142,8,141.0999755859375,289.0,1063.0,0.4950876336348684,0.512280701754386,66,0.5,0.6146483338935597,0.5615091934760541,0.25,0,0.75,0,0.5,0.5615091934760541
3768,24,2,143,12,133.0999755859375,364.0,1111.0,0.46701745819627194,0.24912280701754386,36,1.0,0.6180339887498948,0.3632712640026804,0.0,0,1.0,0,0.5,0.3632712640026804
3769,24,2,144,11,133.0999755859375,234.0,1215.0,0.46701745819627194,0.7052631578947368,66,0.75,0.9219725008403394,0.8422637902140812,0.125,0,0.875,0,0.5,0.8422637902140812
3770,24,2,145,5,144.0999755859375,349.0,2007.0,0.5056139494243421,0.3017543859649123,66,0.25,0.30732416694677983,0.28075459673802705,0.375,0,0.625,0,0.5,0.28075459673802705
3771,24,2,146,4,129.0999755859375,368.0,767.0,0.4529823704769737,0.23508771929824562,51,0.25,0.19862696613321867,0.1543621445668814,0.375,0,0.625,0,0.5,0.1543621445668814
3772,24,2,147,10,153.0999755859375,301.0,927.0,0.5371928967927632,0.47017543859649125,51,0.75,0.595880898399656,0.4630864337006442,0.125,0,0.875,0,0.5,0.4630864337006442
3773,24,2,148,9,144.0999755859375,300.0,1312.0,0.5056139494243421,0.47368421052631576,36,0.75,0.4635254915624211,0.2724534480020103,0.125,0,0.875,0,0.5,0.2724534480020103
3774,24,2,149,8,135.0999755859375,226.0,1207.0,0.47403500205592103,0.7333333333333333,66,0.5,0.6146483338935597,0.5615091934760541,0.25,0,0.75,0,0.5,0.5615091934760541
3775,25,2,practice,practice,143.0,293.0,8520.0,0.5017543859649123,0.4982456140350877,56,0.66,0.5901362444905621,0.4892451196092042,0.16999999999999998,0,0.8300000000000001,0,0.5,0.4892451196092042
3776,25,2,0,7,103.0,310.0,5780.0,0.36140350877192984,0.43859649122807015,51,0.5,0.39725393226643735,0.3087242891337628,0.25,0,0.75,0,0.5,0.3087242891337628
3777,25,2,1,5,143.0,377.0,5902.0,0.5017543859649123,0.20350877192982456,66,0.25,0.30732416694677983,0.28075459673802705,0.375,0,0.625,0,0.5,0.28075459673802705
3778,25,2,2,7,153.0,348.0,1619.0,0.5368421052631579,0.30526315789473685,51,0.5,0.39725393226643735,0.3087242891337628,0.25,0,0.75,0,0.5,0.3087242891337628
3779,25,2,3,12,153.0,275.0,2037.0,0.5368421052631579,0.5614035087719298,36,1.0,0.6180339887498948,0.3632712640026804,0.0,0,1.0,0,0.5,0.3632712640026804
3780,25,2,4,5,145.0,382.0,2897.0,0.5087719298245614,0.18596491228070175,66,0.25,0.30732416694677983,0.28075459673802705,0.375,0,0.625,0,0.5,0.28075459673802705
3781,25,2,5,12,147.0,281.0,5137.0,0.5157894736842106,0.5403508771929825,36,1.0,0.6180339887498948,0.3632712640026804,0.0,0,1.0,0,0.5,0.3632712640026804
3782,25,2,6,9,141.0,326.0,2981.0,0.49473684210526314,0.3824561403508772,36,0.75,0.4635254915624211,0.2724534480020103,0.125,0,0.875,0,0.5,0.2724534480020103
3783,25,2,7,11,148.0,306.0,2597.0,0.519298245614035,0.45263157894736844,66,0.75,0.9219725008403394,0.8422637902140812,0.125,0,0.875,0,0.5,0.8422637902140812
3784,25,2,8,0,143.0,423.0,3565.0,0.5017543859649123,0.042105263157894736,36,0.1,0.061803398874989486,0.03632712640026804,0.45,0,0.55,0,0.5,0.03632712640026804
3785,25,2,9,13,151.0,268.0,3661.0,0.5298245614035088,0.5859649122807018,51,1.0,0.7945078645328747,0.6174485782675256,0.0,0,1.0,0,0.5,0.6174485782675256
3786,25,2,10,10,144.0,300.0,2479.0,0.5052631578947369,0.47368421052631576,51,0.75,0.595880898399656,0.4630864337006442,0.125,0,0.875,0,0.5,0.4630864337006442
3787,25,2,11,0,143.0,422.0,3788.0,0.5017543859649123,0.0456140350877193,36,0.1,0.061803398874989486,0.03632712640026804,0.45,0,0.55,0,0.5,0.03632712640026804
3788,25,2,12,1,143.0,412.0,3177.0,0.5017543859649123,0.08070175438596491,51,0.1,0.07945078645328747,0.06174485782675256,0.45,0,0.55,0,0.5,0.06174485782675256
3789,25,2,13,5,142.0,370.0,2731.0,0.4982456140350877,0.22807017543859648,66,0.25,0.30732416694677983,0.28075459673802705,0.375,0,0.625,0,0.5,0.28075459673802705
3790,25,2,14,13,136.0,211.0,2822.0,0.47719298245614034,0.7859649122807018,51,1.0,0.7945078645328747,0.6174485782675256,0.0,0,1.0,0,0.5,0.6174485782675256
3791,25,2,15,3,141.0,412.0,4799.0,0.49473684210526314,0.08070175438596491,36,0.25,0.1545084971874737,0.0908178160006701,0.375,0,0.625,0,0.5,0.0908178160006701
3792,25,2,16,9,129.0,345.0,3367.0,0.45263157894736844,0.3157894736842105,36,0.75,0.4635254915624211,0.2724534480020103,0.125,0,0.875,0,0.5,0.2724534480020103
3793,25,2,17,2,141.0,395.0,4113.0,0.49473684210526314,0.14035087719298245,66,0.1,0.12292966677871194,0.11230183869521082,0.45,0,0.55,0,0.5,0.11230183869521082
3794,25,2,18,4,140.0,384.0,2836.0,0.49122807017543857,0.17894736842105263,51,0.25,0.19862696613321867,0.1543621445668814,0.375,0,0.625,0,0.5,0.1543621445668814
3795,25,2,19,6,135.0,355.0,2134.0,0.47368421052631576,0.2807017543859649,36,0.5,0.3090169943749474,0.1816356320013402,0.25,0,0.75,0,0.5,0.1816356320013402
3796,25,2,20,9,140.0,365.0,4762.0,0.49122807017543857,0.24561403508771928,36,0.75,0.4635254915624211,0.2724534480020103,0.125,0,0.875,0,0.5,0.2724534480020103
3797,25,2,21,4,141.0,389.0,3818.0,0.49473684210526314,0.16140350877192983,51,0.25,0.19862696613321867,0.1543621445668814,0.375,0,0.625,0,0.5,0.1543621445668814
3798,25,2,22,14,141.0,389.0,5331.0,0.49473684210526314,0.16140350877192983,66,1.0,1.2292966677871193,1.1230183869521082,0.0,0,1.0,0,0.5,1.1230183869521082
3799,25,2,23,13,148.0,209.0,4176.0,0.519298245614035,0.7929824561403509,51,1.0,0.7945078645328747,0.6174485782675256,0.0,0,1.0,0,0.5,0.6174485782675256
3800,25,2,24,13,147.0,232.0,2791.0,0.5157894736842106,0.712280701754386,51,1.0,0.7945078645328747,0.6174485782675256,0.0,0,1.0,0,0.5,0.6174485782675256
3801,25,2,25,5,153.0,212.0,2315.0,0.5368421052631579,0.7824561403508772,66,0.25,0.30732416694677983,0.28075459673802705,0.375,0,0.625,0,0.5,0.28075459673802705
3802,25,2,26,6,138.0,354.0,5418.0,0.4842105263157895,0.28421052631578947,36,0.5,0.3090169943749474,0.1816356320013402,0.25,0,0.75,0,0.5,0.1816356320013402
3803,25,2,27,5,141.0,390.0,3529.0,0.49473684210526314,0.15789473684210525,66,0.25,0.30732416694677983,0.28075459673802705,0.375,0,0.625,0,0.5,0.28075459673802705
3804,25,2,28,14,143.0,321.0,3837.0,0.5017543859649123,0.4,66,1.0,1.2292966677871193,1.1230183869521082,0.0,0,1.0,0,0.5,1.1230183869521082
3805,25,2,29,12,128.0,220.0,2451.0,0.44912280701754387,0.7543859649122807,36,1.0,0.6180339887498948,0.3632712640026804,0.0,0,1.0,0,0.5,0.3632712640026804
3806,25,2,30,14,136.0,290.0,3266.0,0.47719298245614034,0.5087719298245614,66,1.0,1.2292966677871193,1.1230183869521082,0.0,0,1.0,0,0.5,1.1230183869521082
3807,25,2,31,6,150.0,182.0,2257.0,0.5263157894736842,0.887719298245614,36,0.5,0.3090169943749474,0.1816356320013402,0.25,0,0.75,0,0.5,0.1816356320013402
3808,25,2,32,11,153.0,374.0,2751.0,0.5368421052631579,0.21403508771929824,66,0.75,0.9219725008403394,0.8422637902140812,0.125,0,0.875,0,0.5,0.8422637902140812
3809,25,2,33,1,140.0,228.0,3443.0,0.49122807017543857,0.7263157894736842,51,0.1,0.07945078645328747,0.06174485782675256,0.45,0,0.55,0,0.5,0.06174485782675256
3810,25,2,34,8,142.0,409.0,1742.0,0.4982456140350877,0.0912280701754386,66,0.5,0.6146483338935597,0.5615091934760541,0.25,0,0.75,0,0.5,0.5615091934760541
3811,25,2,35,3,145.0,218.0,4317.0,0.5087719298245614,0.7614035087719299,36,0.25,0.1545084971874737,0.0908178160006701,0.375,0,0.625,0,0.5,0.0908178160006701
3812,25,2,36,0,143.0,396.0,3126.0,0.5017543859649123,0.1368421052631579,36,0.1,0.061803398874989486,0.03632712640026804,0.45,0,0.55,0,0.5,0.03632712640026804
3813,25,2,37,5,142.0,421.0,2377.0,0.4982456140350877,0.04912280701754386,66,0.25,0.30732416694677983,0.28075459673802705,0.375,0,0.625,0,0.5,0.28075459673802705
3814,25,2,38,14,133.0,292.0,3479.0,0.4666666666666667,0.5017543859649123,66,1.0,1.2292966677871193,1.1230183869521082,0.0,0,1.0,0,0.5,1.1230183869521082
3815,25,2,39,2,143.0,175.0,2900.0,0.5017543859649123,0.9122807017543859,66,0.1,0.12292966677871194,0.11230183869521082,0.45,0,0.55,0,0.5,0.11230183869521082
3816,25,2,40,6,138.0,388.0,3681.0,0.4842105263157895,0.1649122807017544,36,0.5,0.3090169943749474,0.1816356320013402,0.25,0,0.75,0,0.5,0.1816356320013402
3817,25,2,41,3,142.0,363.0,2845.0,0.4982456140350877,0.25263157894736843,36,0.25,0.1545084971874737,0.0908178160006701,0.375,0,0.625,0,0.5,0.0908178160006701
3818,25,2,42,4,139.0,390.0,2434.0,0.48771929824561405,0.15789473684210525,51,0.25,0.19862696613321867,0.1543621445668814,0.375,0,0.625,0,0.5,0.1543621445668814
3819,25,2,43,0,138.0,364.0,2679.0,0.4842105263157895,0.24912280701754386,36,0.1,0.061803398874989486,0.03632712640026804,0.45,0,0.55,0,0.5,0.03632712640026804
3820,25,2,44,1,140.0,419.0,4630.0,0.49122807017543857,0.056140350877192984,51,0.1,0.07945078645328747,0.06174485782675256,0.45,0,0.55,0,0.5,0.06174485782675256
3821,25,2,45,7,143.0,402.0,1321.0,0.5017543859649123,0.11578947368421053,51,0.5,0.39725393226643735,0.3087242891337628,0.25,0,0.75,0,0.5,0.3087242891337628
3822,25,2,46,4,135.0,316.0,2849.0,0.47368421052631576,0.41754385964912283,51,0.25,0.19862696613321867,0.1543621445668814,0.375,0,0.625,0,0.5,0.1543621445668814
3823,25,2,47,3,137.0,373.0,1912.0,0.4807017543859649,0.21754385964912282,36,0.25,0.1545084971874737,0.0908178160006701,0.375,0,0.625,0,0.5,0.0908178160006701
3824,25,2,48,0,142.0,403.0,1676.0,0.4982456140350877,0.11228070175438597,36,0.1,0.061803398874989486,0.03632712640026804,0.45,0,0.55,0,0.5,0.03632712640026804
3825,25,2,49,0,143.0,417.0,2260.0,0.5017543859649123,0.06315789473684211,36,0.1,0.061803398874989486,0.03632712640026804,0.45,0,0.55,0,0.5,0.03632712640026804
3826,25,2,50,12,141.0,420.0,2419.0,0.49473684210526314,0.05263157894736842,36,1.0,0.6180339887498948,0.3632712640026804,0.0,0,1.0,0,0.5,0.3632712640026804
3827,25,2,51,2,153.0,345.0,1794.0,0.5368421052631579,0.3157894736842105,66,0.1,0.12292966677871194,0.11230183869521082,0.45,0,0.55,0,0.5,0.11230183869521082
3828,25,2,52,3,140.0,389.0,1814.0,0.49122807017543857,0.16140350877192983,36,0.25,0.1545084971874737,0.0908178160006701,0.375,0,0.625,0,0.5,0.0908178160006701
3829,25,2,53,10,144.0,403.0,2215.0,0.5052631578947369,0.11228070175438597,51,0.75,0.595880898399656,0.4630864337006442,0.125,0,0.875,0,0.5,0.4630864337006442
3830,25,2,54,14,126.0,260.0,4255.0,0.4421052631578947,0.6140350877192983,66,1.0,1.2292966677871193,1.1230183869521082,0.0,0,1.0,0,0.5,1.1230183869521082
3831,25,2,55,11,141.0,182.0,2357.0,0.49473684210526314,0.887719298245614,66,0.75,0.9219725008403394,0.8422637902140812,0.125,0,0.875,0,0.5,0.8422637902140812
3832,25,2,56,2,137.0,289.0,1350.0,0.4807017543859649,0.512280701754386,66,0.1,0.12292966677871194,0.11230183869521082,0.45,0,0.55,0,0.5,0.11230183869521082
3833,25,2,57,0,144.0,412.0,2710.0,0.5052631578947369,0.08070175438596491,36,0.1,0.061803398874989486,0.03632712640026804,0.45,0,0.55,0,0.5,0.03632712640026804
3834,25,2,58,12,140.0,422.0,1746.0,0.49122807017543857,0.0456140350877193,36,1.0,0.6180339887498948,0.3632712640026804,0.0,0,1.0,0,0.5,0.3632712640026804
3835,25,2,59,2,162.0,277.0,3102.0,0.5684210526315789,0.5543859649122806,66,0.1,0.12292966677871194,0.11230183869521082,0.45,0,0.55,0,0.5,0.11230183869521082
3836,25,2,60,6,142.0,404.0,1843.0,0.4982456140350877,0.10877192982456141,36,0.5,0.3090169943749474,0.1816356320013402,0.25,0,0.75,0,0.5,0.1816356320013402
3837,25,2,61,8,150.0,372.0,1971.0,0.5263157894736842,0.22105263157894736,66,0.5,0.6146483338935597,0.5615091934760541,0.25,0,0.75,0,0.5,0.5615091934760541
3838,25,2,62,3,143.0,252.0,2092.0,0.5017543859649123,0.6421052631578947,36,0.25,0.1545084971874737,0.0908178160006701,0.375,0,0.625,0,0.5,0.0908178160006701
3839,25,2,63,11,144.0,406.0,3288.0,0.5052631578947369,0.10175438596491228,66,0.75,0.9219725008403394,0.8422637902140812,0.125,0,0.875,0,0.5,0.8422637902140812
3840,25,2,64,14,150.0,173.0,2784.0,0.5263157894736842,0.9192982456140351,66,1.0,1.2292966677871193,1.1230183869521082,0.0,0,1.0,0,0.5,1.1230183869521082
3841,25,2,65,10,145.0,62.0,4714.0,0.5087719298245614,1.3087719298245615,51,0.75,0.595880898399656,0.4630864337006442,0.125,0,0.875,0,0.5,0.4630864337006442
3842,25,2,66,10,141.0,95.0,2313.0,0.49473684210526314,1.1929824561403508,51,0.75,0.595880898399656,0.4630864337006442,0.125,0,0.875,0,0.5,0.4630864337006442
3843,25,2,67,0,163.0,297.0,2094.0,0.5719298245614035,0.4842105263157895,36,0.1,0.061803398874989486,0.03632712640026804,0.45,0,0.55,0,0.5,0.03632712640026804
3844,25,2,68,1,143.0,421.0,1824.0,0.5017543859649123,0.04912280701754386,51,0.1,0.07945078645328747,0.06174485782675256,0.45,0,0.55,0,0.5,0.06174485782675256
3845,25,2,69,9,143.0,413.0,1123.0,0.5017543859649123,0.07719298245614035,36,0.75,0.4635254915624211,0.2724534480020103,0.125,0,0.875,0,0.5,0.2724534480020103
3846,25,2,70,3,146.0,298.0,2780.0,0.512280701754386,0.4807017543859649,36,0.25,0.1545084971874737,0.0908178160006701,0.375,0,0.625,0,0.5,0.0908178160006701
3847,25,2,71,8,143.0,400.0,2992.0,0.5017543859649123,0.12280701754385964,66,0.5,0.6146483338935597,0.5615091934760541,0.25,0,0.75,0,0.5,0.5615091934760541
3848,25,2,72,13,151.0,270.0,2303.0,0.5298245614035088,0.5789473684210527,51,1.0,0.7945078645328747,0.6174485782675256,0.0,0,1.0,0,0.5,0.6174485782675256
3849,25,2,73,14,133.0,210.0,2183.0,0.4666666666666667,0.7894736842105263,66,1.0,1.2292966677871193,1.1230183869521082,0.0,0,1.0,0,0.5,1.1230183869521082
3850,25,2,74,7,133.0,226.0,1377.0,0.4666666666666667,0.7333333333333333,51,0.5,0.39725393226643735,0.3087242891337628,0.25,0,0.75,0,0.5,0.3087242891337628
3851,25,2,75,14,138.0,343.0,1224.0,0.4842105263157895,0.32280701754385965,66,1.0,1.2292966677871193,1.1230183869521082,0.0,0,1.0,0,0.5,1.1230183869521082
3852,25,2,76,12,137.0,254.0,1308.0,0.4807017543859649,0.6350877192982456,36,1.0,0.6180339887498948,0.3632712640026804,0.0,0,1.0,0,0.5,0.3632712640026804
3853,25,2,77,7,132.0,237.0,1643.0,0.4631578947368421,0.6947368421052632,51,0.5,0.39725393226643735,0.3087242891337628,0.25,0,0.75,0,0.5,0.3087242891337628
3854,25,2,78,5,137.0,346.0,1764.0,0.4807017543859649,0.312280701754386,66,0.25,0.30732416694677983,0.28075459673802705,0.375,0,0.625,0,0.5,0.28075459673802705
3855,25,2,79,13,140.0,370.0,1763.0,0.49122807017543857,0.22807017543859648,51,1.0,0.7945078645328747,0.6174485782675256,0.0,0,1.0,0,0.5,0.6174485782675256
3856,25,2,80,7,135.0,261.0,1762.0,0.47368421052631576,0.6105263157894737,51,0.5,0.39725393226643735,0.3087242891337628,0.25,0,0.75,0,0.5,0.3087242891337628
3857,25,2,81,8,143.0,343.0,2027.0,0.5017543859649123,0.32280701754385965,66,0.5,0.6146483338935597,0.5615091934760541,0.25,0,0.75,0,0.5,0.5615091934760541
3858,25,2,82,13,134.0,216.0,1551.0,0.47017543859649125,0.7684210526315789,51,1.0,0.7945078645328747,0.6174485782675256,0.0,0,1.0,0,0.5,0.6174485782675256
3859,25,2,83,1,129.0,179.0,2260.0,0.45263157894736844,0.8982456140350877,51,0.1,0.07945078645328747,0.06174485782675256,0.45,0,0.55,0,0.5,0.06174485782675256
3860,25,2,84,6,142.0,417.0,3638.0,0.4982456140350877,0.06315789473684211,36,0.5,0.3090169943749474,0.1816356320013402,0.25,0,0.75,0,0.5,0.1816356320013402
3861,25,2,85,9,148.0,356.0,2843.0,0.519298245614035,0.2771929824561403,36,0.75,0.4635254915624211,0.2724534480020103,0.125,0,0.875,0,0.5,0.2724534480020103
3862,25,2,86,7,149.0,338.0,2624.0,0.5228070175438596,0.34035087719298246,51,0.5,0.39725393226643735,0.3087242891337628,0.25,0,0.75,0,0.5,0.3087242891337628
3863,25,2,87,8,142.0,340.0,2219.0,0.4982456140350877,0.3333333333333333,66,0.5,0.6146483338935597,0.5615091934760541,0.25,0,0.75,0,0.5,0.5615091934760541
3864,25,2,88,13,148.0,319.0,1126.0,0.519298245614035,0.4070175438596491,51,1.0,0.7945078645328747,0.6174485782675256,0.0,0,1.0,0,0.5,0.6174485782675256
3865,25,2,89,1,146.0,261.0,1080.0,0.512280701754386,0.6105263157894737,51,0.1,0.07945078645328747,0.06174485782675256,0.45,0,0.55,0,0.5,0.06174485782675256
3866,25,2,90,1,142.0,421.0,1731.0,0.4982456140350877,0.04912280701754386,51,0.1,0.07945078645328747,0.06174485782675256,0.45,0,0.55,0,0.5,0.06174485782675256
3867,25,2,91,10,141.0,417.0,1480.0,0.49473684210526314,0.06315789473684211,51,0.75,0.595880898399656,0.4630864337006442,0.125,0,0.875,0,0.5,0.4630864337006442
3868,25,2,92,9,130.0,280.0,1906.0,0.45614035087719296,0.543859649122807,36,0.75,0.4635254915624211,0.2724534480020103,0.125,0,0.875,0,0.5,0.2724534480020103
3869,25,2,93,1,136.0,357.0,1540.0,0.47719298245614034,0.2736842105263158,51,0.1,0.07945078645328747,0.06174485782675256,0.45,0,0.55,0,0.5,0.06174485782675256
3870,25,2,94,2,142.0,414.0,1685.0,0.4982456140350877,0.07368421052631578,66,0.1,0.12292966677871194,0.11230183869521082,0.45,0,0.55,0,0.5,0.11230183869521082
3871,25,2,95,1,139.0,373.0,2553.0,0.48771929824561405,0.21754385964912282,51,0.1,0.07945078645328747,0.06174485782675256,0.45,0,0.55,0,0.5,0.06174485782675256
3872,25,2,96,0,142.0,412.0,1787.0,0.4982456140350877,0.08070175438596491,36,0.1,0.061803398874989486,0.03632712640026804,0.45,0,0.55,0,0.5,0.03632712640026804
3873,25,2,97,10,141.0,421.0,3389.0,0.49473684210526314,0.04912280701754386,51,0.75,0.595880898399656,0.4630864337006442,0.125,0,0.875,0,0.5,0.4630864337006442
3874,25,2,98,0,140.0,253.0,2687.0,0.49122807017543857,0.6385964912280702,36,0.1,0.061803398874989486,0.03632712640026804,0.45,0,0.55,0,0.5,0.03632712640026804
3875,25,2,99,8,141.0,417.0,2062.0,0.49473684210526314,0.06315789473684211,66,0.5,0.6146483338935597,0.5615091934760541,0.25,0,0.75,0,0.5,0.5615091934760541
3876,25,2,100,8,145.0,256.0,2627.0,0.5087719298245614,0.6280701754385964,66,0.5,0.6146483338935597,0.5615091934760541,0.25,0,0.75,0,0.5,0.5615091934760541
3877,25,2,101,6,139.0,223.0,1613.0,0.48771929824561405,0.743859649122807,36,0.5,0.3090169943749474,0.1816356320013402,0.25,0,0.75,0,0.5,0.1816356320013402
3878,25,2,102,2,136.0,354.0,2628.0,0.47719298245614034,0.28421052631578947,66,0.1,0.12292966677871194,0.11230183869521082,0.45,0,0.55,0,0.5,0.11230183869521082
3879,25,2,103,14,141.0,343.0,2434.0,0.49473684210526314,0.32280701754385965,66,1.0,1.2292966677871193,1.1230183869521082,0.0,0,1.0,0,0.5,1.1230183869521082
3880,25,2,104,14,163.0,235.0,2029.0,0.5719298245614035,0.7017543859649122,66,1.0,1.2292966677871193,1.1230183869521082,0.0,0,1.0,0,0.5,1.1230183869521082
3881,25,2,105,13,153.0,250.0,1503.0,0.5368421052631579,0.6491228070175439,51,1.0,0.7945078645328747,0.6174485782675256,0.0,0,1.0,0,0.5,0.6174485782675256
3882,25,2,106,2,167.0,297.0,1269.0,0.5859649122807018,0.4842105263157895,66,0.1,0.12292966677871194,0.11230183869521082,0.45,0,0.55,0,0.5,0.11230183869521082
3883,25,2,107,7,140.0,367.0,1898.0,0.49122807017543857,0.23859649122807017,51,0.5,0.39725393226643735,0.3087242891337628,0.25,0,0.75,0,0.5,0.3087242891337628
3884,25,2,108,11,150.0,342.0,2467.0,0.5263157894736842,0.3263157894736842,66,0.75,0.9219725008403394,0.8422637902140812,0.125,0,0.875,0,0.5,0.8422637902140812
3885,25,2,109,2,150.0,269.0,1540.0,0.5263157894736842,0.5824561403508772,66,0.1,0.12292966677871194,0.11230183869521082,0.45,0,0.55,0,0.5,0.11230183869521082
3886,25,2,110,11,144.0,402.0,2246.0,0.5052631578947369,0.11578947368421053,66,0.75,0.9219725008403394,0.8422637902140812,0.125,0,0.875,0,0.5,0.8422637902140812
3887,25,2,111,12,146.0,251.0,2015.0,0.512280701754386,0.6456140350877193,36,1.0,0.6180339887498948,0.3632712640026804,0.0,0,1.0,0,0.5,0.3632712640026804
3888,25,2,112,12,154.0,224.0,1798.0,0.5403508771929825,0.7403508771929824,36,1.0,0.6180339887498948,0.3632712640026804,0.0,0,1.0,0,0.5,0.3632712640026804
3889,25,2,113,4,153.0,221.0,1244.0,0.5368421052631579,0.7508771929824561,51,0.25,0.19862696613321867,0.1543621445668814,0.375,0,0.625,0,0.5,0.1543621445668814
3890,25,2,114,13,142.0,385.0,2291.0,0.4982456140350877,0.17543859649122806,51,1.0,0.7945078645328747,0.6174485782675256,0.0,0,1.0,0,0.5,0.6174485782675256
3891,25,2,115,10,146.0,254.0,1877.0,0.512280701754386,0.6350877192982456,51,0.75,0.595880898399656,0.4630864337006442,0.125,0,0.875,0,0.5,0.4630864337006442
3892,25,2,116,10,146.0,288.0,1827.0,0.512280701754386,0.5157894736842106,51,0.75,0.595880898399656,0.4630864337006442,0.125,0,0.875,0,0.5,0.4630864337006442
3893,25,2,117,8,143.0,274.0,1346.0,0.5017543859649123,0.5649122807017544,66,0.5,0.6146483338935597,0.5615091934760541,0.25,0,0.75,0,0.5,0.5615091934760541
3894,25,2,118,1,146.0,321.0,1828.0,0.512280701754386,0.4,51,0.1,0.07945078645328747,0.06174485782675256,0.45,0,0.55,0,0.5,0.06174485782675256
3895,25,2,119,5,144.0,419.0,2160.0,0.5052631578947369,0.056140350877192984,66,0.25,0.30732416694677983,0.28075459673802705,0.375,0,0.625,0,0.5,0.28075459673802705
3896,25,2,120,9,139.0,363.0,1688.0,0.48771929824561405,0.25263157894736843,36,0.75,0.4635254915624211,0.2724534480020103,0.125,0,0.875,0,0.5,0.2724534480020103
3897,25,2,121,4,133.0,339.0,3175.0,0.4666666666666667,0.3368421052631579,51,0.25,0.19862696613321867,0.1543621445668814,0.375,0,0.625,0,0.5,0.1543621445668814
3898,25,2,122,12,141.0,387.0,2557.0,0.49473684210526314,0.16842105263157894,36,1.0,0.6180339887498948,0.3632712640026804,0.0,0,1.0,0,0.5,0.3632712640026804
3899,25,2,123,11,130.0,275.0,3638.0,0.45614035087719296,0.5614035087719298,66,0.75,0.9219725008403394,0.8422637902140812,0.125,0,0.875,0,0.5,0.8422637902140812
